[23:03:50][no_game_date][dlc.cpp:222]: Invalid supported_version in  file: mod/ugc_3368690477.mod line: 7
[23:04:20][0100.01.01.12][gfx_dds_loader.cpp:325]: Expected more data in the texture mipmaps than was actually present in file "gfx/interface/technologies/lok_light_chemical_rocket_0.dds"
[23:04:20][0100.01.01.12][gfx_dds_loader.cpp:325]: Expected more data in the texture mipmaps than was actually present in file "gfx/interface/technologies/lok_heavy_chemical_rocket_0.dds"
[23:04:20][0100.01.01.12][gfx_dds_loader.cpp:325]: Expected more data in the texture mipmaps than was actually present in file "gfx/interface/technologies/lok_light_chemical_rocket_1.dds"
[23:04:20][0100.01.01.12][gfx_dds_loader.cpp:325]: Expected more data in the texture mipmaps than was actually present in file "gfx/interface/technologies/lok_heavy_chemical_rocket_1.dds"
[23:04:20][0100.01.01.12][gfx_dds_loader.cpp:325]: Expected more data in the texture mipmaps than was actually present in file "gfx/interface/technologies/lok_nerva_rocket.dds"
[23:04:20][0100.01.01.12][texturehandler.cpp:160]: Texture Handler encountered missing texture file: gfx/interface/technologies/mobile_warfare.dds
[23:04:20][0100.01.01.12][texturehandler.cpp:216]: Couldn't find texture file: 'gfx/interface/technologies/mobile_warfare.dds'
[23:04:20][0100.01.01.12][graphics.cpp:1345]: Failed to create gui object. Could not find sprite type [GFX_species_0]
[23:04:20][0100.01.01.12][graphics.cpp:1345]: Failed to create gui object. Could not find sprite type [GFX_species_0]
[23:04:20][0100.01.01.12][gfx_dds_loader.cpp:325]: Expected more data in the texture mipmaps than was actually present in file "gfx/event_pictures/report_event_kattail.dds"
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:494: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:498: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:498: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:498: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:494: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:494: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:498: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:498: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:498: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:498: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:498: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:498: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:530: has_tech: Invalid tech
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.15][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.16][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.18][triggerimplementation.cpp:3140]: common/factions/goals/faction_goals_short_term.txt:494: has_tech: Invalid tech
[23:05:05][0100.01.15.18][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.18][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.18][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.18][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.18][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
[23:05:05][0100.01.15.18][triggerbase.cpp:557]: common/scripted_triggers/00_scripted_triggers.txt:94: controller: invalid event target: CONTROLLER
